fid,type,if_si,name,geometry
281,administrative,false,Администрация Кировского района,POINT(347680.63695461117 6642781.833325889)
281,administrative,false,Администрация Кировского района,POINT(347687.4592999678 6642799.776014933)
281,administrative,false,Администрация Кировского района,POINT(347676.2248093722 6642812.81194652)
281,administrative,false,Администрация Кировского района,POINT(347690.11037550675 6642825.304335494)
281,administrative,false,Администрация Кировского района,POINT(347714.1601287392 6642832.13144099)
281,administrative,false,Администрация Кировского района,POINT(347738.2098819717 6642838.958546486)
281,administrative,false,Администрация Кировского района,POINT(347762.2626828685 6642845.77490344)
281,administrative,false,Администрация Кировского района,POINT(347786.31662878057 6642852.587222139)
281,administrative,false,Администрация Кировского района,POINT(347795.13244130684 6642867.897894671)
281,administrative,false,Администрация Кировского района,POINT(347799.15742535726 6642888.602114304)
281,administrative,false,Администрация Кировского района,POINT(347811.7549026582 6642869.933339389)
281,administrative,false,Администрация Кировского района,POINT(347818.5998922171 6642845.88867017)
111921,alcohol_store,false,Моряк,POINT(347298.34743104345 6643288.131823703)
56858,alcohol_store,false,Штопор,POINT(347623.8629828045 6644348.320900404)
1075,alcohol_store,false,Пивточка,POINT(347227.8948278078 6642403.97674148)
111493,alcohol_store,false,пивной островок,POINT(347492.38957569905 6643764.488529157)
71791,alcohol_store,false,Ароматный мир,POINT(347631.7925050425 6643364.299102782)
96868,alcohol_store,false,Красное&Белое,POINT(347689.2813530916 6644067.633131442)
66560,alcohol_store,false,Самогонов.рф,POINT(347247.9311297967 6644324.6864716755)
53913,alcohol_store,false,Ароматный мир,POINT(347510.9088273118 6643800.885873011)
43573,alcohol_store,false,РосАл,POINT(347277.76425602625 6642282.370907074)
134149,alcohol_store,false,РусАлка,POINT(347976.1589040803 6643192.915053973)
129218,alcohol_store,false,Ароматный мир,POINT(347252.1311611589 6642376.747320502)
96755,alcohol_store,false,Красное&Белое,POINT(347224.1458614429 6642403.890720111)
162499,alcohol_store,false,Красное&Белое,POINT(347118.60074239544 6641984.808919436)
160934,alcohol_store,false,Главпиво,POINT(347467.0381129837 6643632.299833239)
7806,alcohol_store,false,Норман,POINT(347348.3633198594 6642278.969397565)
11871,alcohol_store,false,Норман,POINT(348823.9253283316 6644205.903932218)
7174,alcohol_store,false,Норман,POINT(347101.56374960585 6641953.78145048)
58419,alcohol_store,false,Пивсоюз,POINT(347605.5988325651 6643664.9901619265)
53911,alcohol_store,false,Норман,POINT(347518.61154485366 6643847.428747478)
57084,alcohol_store,false,Пивной островок,POINT(347450.22147912276 6643790.241806232)
1076,alcohol_store,false,Красное и Белое,POINT(347222.0130015192 6642407.414172428)
57036,alcohol_store,false,Пиворыба,POINT(348467.93174430483 6643860.705759793)
57013,alcohol_store,false,Ароматный мир,POINT(348412.17275856296 6643982.696920742)
75795,animal_care,false,,POINT(347265.1430716497 6642426.393349274)
14711,animal_care,false,Зверюха,POINT(347741.46182497364 6643104.381013863)
58409,animal_care,false,Ветеринарная клиника Натальи Чернышевской,POINT(347404.4488388421 6643670.278566979)
14719,animal_shop,false,МиниЗООмаркет,POINT(347605.73961603944 6643375.662306027)
45449,animal_shop,false,ЗооОптТорг.РФ,POINT(348866.7902674272 6644291.73974979)
111508,animal_shop,false,Зоооптторг.рф,POINT(347447.8740030256 6643370.591989207)
53892,animal_shop,false,Petshop.ru,POINT(347398.64332680975 6643649.278601059)
53902,animal_shop,false,Золотая рыбка,POINT(347498.44260864647 6643721.649037342)
111920,animal_shop,false,Exomenu.ru,POINT(347264.1162110184 6643281.282450322)
687,apartments,false,,POINT(347304.8389190653 6641936.443857851)
267,apartments,false,apartments,POINT(347022.3134314145 6642747.101553051)
267,apartments,false,apartments,POINT(347041.2970379457 6642743.770514941)
267,apartments,false,apartments,POINT(347043.2775487853 6642718.849086876)
267,apartments,false,apartments,POINT(347045.25805962493 6642693.92765881)
267,apartments,false,apartments,POINT(347047.23857046454 6642669.006230745)
267,apartments,false,apartments,POINT(347046.9325404821 6642646.015509292)
246,apartments,false,apartments,POINT(346984.3030132679 6642893.194053836)
246,apartments,false,apartments,POINT(346999.30714408634 6642905.016747732)
246,apartments,false,apartments,POINT(346992.5849686857 6642929.096040775)
246,apartments,false,apartments,POINT(346985.86370365357 6642953.17558782)
246,apartments,false,apartments,POINT(346979.1395004319 6642977.254314759)
228,apartments,false,apartments,POINT(347016.60916086455 6642957.511634999)
228,apartments,false,apartments,POINT(347037.8091184649 6642944.261661499)
228,apartments,false,apartments,POINT(347062.1123074264 6642949.7593733715)
228,apartments,false,apartments,POINT(347067.0044660189 6642931.062707054)
228,apartments,false,apartments,POINT(347042.50755230116 6642926.072595)
228,apartments,false,apartments,POINT(347025.3300865989 6642934.652118461)
228,apartments,false,apartments,POINT(347016.04531969 6642957.864035733)
199,apartments,false,apartments,POINT(347092.22793369624 6642630.95207605)
199,apartments,false,apartments,POINT(347103.93901820015 6642630.889925308)
134,apartments,false,apartments,POINT(347114.81653516146 6642631.522247856)
85,apartments,false,apartments,POINT(347029.65668063844 6642785.828468208)
85,apartments,false,apartments,POINT(347031.4741155935 6642767.130606872)
85,apartments,false,apartments,POINT(347008.7749559237 6642763.285046958)
85,apartments,false,apartments,POINT(347012.93589840026 6642778.775801769)
37,apartments,false,apartments,POINT(346963.47677164327 6643030.162087091)
37,apartments,false,apartments,POINT(346967.7970175017 6643011.866012988)
36,apartments,false,apartments,POINT(346955.8746889739 6643040.867925173)
36,apartments,false,apartments,POINT(346958.755005069 6643059.542163411)
35,apartments,false,apartments,POINT(346934.5937907529 6643094.028780256)
35,apartments,false,apartments,POINT(346946.08771755727 6643078.446820628)
35,apartments,false,apartments,POINT(346948.979121457 6643097.118777992)
35,apartments,false,apartments,POINT(346932.06654938683 6643103.151501181)
34,apartments,false,apartments,POINT(346944.54941271245 6643117.923645241)
34,apartments,false,apartments,POINT(346937.136541508 6643135.20490654)
34,apartments,false,apartments,POINT(346926.46850558475 6643116.104337471)
5,apartments,false,apartments,POINT(347122.7650361076 6643019.2334805215)
5,apartments,false,apartments,POINT(347101.48934752424 6643012.46680835)
5,apartments,false,apartments,POINT(347083.8139566849 6643004.24216348)
5,apartments,false,apartments,POINT(347063.6489927312 6642999.203338652)
5,apartments,false,apartments,POINT(347057.24217077653 6643012.323618079)
5,apartments,false,apartments,POINT(347078.285681169 6643018.865588976)
5,apartments,false,apartments,POINT(347098.8543120288 6643023.815879018)
5,apartments,false,apartments,POINT(347119.60614306375 6643030.278803509)
5,apartments,false,apartments,POINT(347140.8891235385 6643037.057637572)
5,apartments,false,apartments,POINT(347160.68576489267 6643039.555079044)
5,apartments,false,apartments,POINT(347169.0774249848 6643021.723850988)
5,apartments,false,apartments,POINT(347148.38315429026 6643028.579816249)
5,apartments,false,apartments,POINT(347129.1904081977 6643019.70137628)
27,apartments,false,apartments,POINT(346991.8664907753 6643068.616565625)
27,apartments,false,apartments,POINT(346977.3149222134 6643078.781592373)
27,apartments,false,apartments,POINT(346981.7278719383 6643055.744774261)
27,apartments,false,apartments,POINT(346997.41756087006 6643047.546558585)
24,apartments,false,apartments,POINT(347012.0810533606 6643040.160270695)
24,apartments,false,apartments,POINT(347002.5592305437 6643025.20716999)
24,apartments,false,apartments,POINT(347025.4099797726 6643030.596699855)
24,apartments,false,apartments,POINT(347032.95916512585 6643046.590709561)
23,apartments,false,apartments,POINT(347035.11335461243 6643067.725272144)
23,apartments,false,apartments,POINT(347030.9585873198 6643052.712051103)
5,apartments,false,apartments,POINT(347036.15975843713 6643005.497994268)
5,apartments,false,apartments,POINT(347016.42950200127 6642999.749057061)
5,apartments,false,apartments,POINT(347012.6203206295 6642978.184403963)
5,apartments,false,apartments,POINT(347025.6411955678 6642984.195772653)
5,apartments,false,apartments,POINT(347042.6410392765 6642992.601561845)
154608,apartments,false,Нарва,POINT(347761.4155167784 6644068.489183891)
16,apartments,false,apartments,POINT(346712.8302051177 6643002.925730185)
16,apartments,false,apartments,POINT(346703.7180737766 6642987.743124973)
16,apartments,false,apartments,POINT(346721.45126667136 6642988.657507206)
17,apartments,false,apartments,POINT(346691.49710627564 6643023.710679279)
17,apartments,false,apartments,POINT(346703.9779398363 6643012.423852309)
17,apartments,false,apartments,POINT(346688.73048700765 6643012.259904127)
17,apartments,false,apartments,POINT(346674.3120682705 6643023.974670551)
17,apartments,false,apartments,POINT(346673.80806583073 6643044.712133992)
17,apartments,false,apartments,POINT(346690.3668353817 6643041.249399782)
641,apartments,false,,POINT(347669.616973816 6644370.8958337465)
641,apartments,false,,POINT(347644.6399155898 6644371.966583333)
641,apartments,false,,POINT(347636.1763780361 6644353.885038829)
641,apartments,false,,POINT(347639.63216360204 6644329.12504019)
641,apartments,false,,POINT(347650.68894028425 6644324.893427624)
641,apartments,false,,POINT(347675.4897339898 6644328.043130777)
641,apartments,false,,POINT(347677.97933616093 6644318.711817804)
641,apartments,false,,POINT(347655.49390918686 6644313.7328738915)
641,apartments,false,,POINT(347635.1225841261 6644313.189059132)
641,apartments,false,,POINT(347623.7847595683 6644327.396397197)
641,apartments,false,,POINT(347620.01194552175 6644352.10754371)
641,apartments,false,,POINT(347624.01511622424 6644376.400152723)
641,apartments,false,,POINT(347646.0204215319 6644382.079943051)
641,apartments,false,,POINT(347671.0058237338 6644381.22573183)
641,apartments,false,,POINT(347695.9938586804 6644380.460275003)
641,apartments,false,,POINT(347713.1143773548 6644372.235210247)
641,apartments,false,,POINT(347712.86476530746 6644347.236456403)
641,apartments,false,,POINT(347694.16922046593 6644340.810663425)
638,apartments,false,,POINT(347692.03844697727 6643801.532737136)
638,apartments,false,,POINT(347707.1869982624 6643807.44092722)
638,apartments,false,,POINT(347706.874907073 6643816.19565507)
638,apartments,false,,POINT(347690.1974823583 6643812.778402696)
638,apartments,false,,POINT(347678.9653871845 6643795.261112405)
638,apartments,false,,POINT(347703.8524800432 6643797.630619198)
638,apartments,false,,POINT(347724.21669234784 6643806.740653782)
638,apartments,false,,POINT(347729.8718883958 6643824.879075005)
638,apartments,false,,POINT(347704.91720435483 6643823.374706195)
638,apartments,false,,POINT(347679.9648108066 6643821.832635788)
638,apartments,false,,POINT(347674.4964824604 6643806.915324498)
637,apartments,false,,POINT(348543.42262018844 6644310.844362313)
637,apartments,false,,POINT(348532.0713353047 6644293.370857835)
637,apartments,false,,POINT(348515.6897639381 6644305.083654119)
637,apartments,false,,POINT(348534.5224489013 6644314.436353096)
637,apartments,false,,POINT(348542.3029551151 6644329.659109341)
637,apartments,false,,POINT(348517.3583602236 6644331.322136543)
637,apartments,false,,POINT(348505.7027390922 6644309.60741757)
637,apartments,false,,POINT(348500.1532621066 6644288.584275399)
637,apartments,false,,POINT(348523.581377994 6644279.859403712)
637,apartments,false,,POINT(348542.6024609229 6644280.90402991)
637,apartments,false,,POINT(348550.4031998527 6644304.655839782)
637,apartments,false,,POINT(348557.1819169024 6644328.713959382)
636,apartments,false,,POINT(347632.3154384434 6643771.2374370415)
636,apartments,false,,POINT(347649.8758050986 6643781.996045612)
636,apartments,false,,POINT(347673.35123846255 6643774.093469856)
636,apartments,false,,POINT(347668.02153876383 6643762.133716364)
636,apartments,false,,POINT(347652.8082263835 6643766.998593501)
636,apartments,false,,POINT(347617.40137408837 6643776.732854626)
636,apartments,false,,POINT(347615.94032980374 6643759.09012265)
636,apartments,false,,POINT(347634.1119770675 6643764.0546198115)
636,apartments,false,,POINT(347648.60368435323 6643752.010289543)
636,apartments,false,,POINT(347655.57987200544 6643747.261827358)
636,apartments,false,,POINT(347676.05750121357 6643746.364752631)
636,apartments,false,,POINT(347691.95576227794 6643765.657234373)
636,apartments,false,,POINT(347708.0639835051 6643784.775947907)
636,apartments,false,,POINT(347713.9457001352 6643798.564334836)
636,apartments,false,,POINT(347693.57555191533 6643792.68877479)
636,apartments,false,,POINT(347679.9082616364 6643783.136446702)
636,apartments,false,,POINT(347660.8854330803 6643791.332953847)
636,apartments,false,,POINT(347639.5610452414 6643788.154771032)
636,apartments,false,,POINT(347619.9619259772 6643781.376366923)
634,apartments,false,,POINT(347732.3237870228 6643755.771518673)
634,apartments,false,,POINT(347750.96466530487 6643747.984857306)
634,apartments,false,,POINT(347762.77781417046 6643756.611383736)
634,apartments,false,,POINT(347778.77846404206 6643775.820214929)
634,apartments,false,,POINT(347778.1950855135 6643783.793877902)
634,apartments,false,,POINT(347761.05118635646 6643799.338337517)
634,apartments,false,,POINT(347750.76256049384 6643781.656764537)
634,apartments,false,,POINT(347725.0263245908 6643769.579624824)
634,apartments,false,,POINT(347724.1745190764 6643752.721658126)
634,apartments,false,,POINT(347743.9814278058 6643737.467597468)
634,apartments,false,,POINT(347762.4898261355 6643734.881819298)
634,apartments,false,,POINT(347778.79026535695 6643753.836915741)
634,apartments,false,,POINT(347794.9644412958 6643772.896918116)
634,apartments,false,,POINT(347784.4564985492 6643789.121630112)
634,apartments,false,,POINT(347764.46773660457 6643804.136602503)
634,apartments,false,,POINT(347748.3499773336 6643802.6395144975)
634,apartments,false,,POINT(347734.5789492982 6643781.7878222205)
630,apartments,false,,POINT(347558.00612411485 6643827.909721248)
630,apartments,false,,POINT(347566.9761157157 6643820.168655316)
630,apartments,false,,POINT(347573.5293631964 6643830.968106858)
630,apartments,false,,POINT(347562.214353733 6643837.97442144)
630,apartments,false,,POINT(347590.4193658491 6643837.322935866)
630,apartments,false,,POINT(347568.5136840373 6643843.680962921)
630,apartments,false,,POINT(347544.7438627914 6643847.000975777)
630,apartments,false,,POINT(347540.22813886305 6643822.412194642)
630,apartments,false,,POINT(347558.0837415305 6643813.2611310985)
630,apartments,false,,POINT(347582.6745420055 6643808.7564078)
630,apartments,false,,POINT(347586.8289360263 6643826.088823946)
1046,apartments,false,,POINT(347486.3961149549 6643650.230584235)
1046,apartments,false,,POINT(347477.3406530378 6643665.515498443)
1046,apartments,false,,POINT(347470.02433452965 6643645.645049203)
1025,apartments,false,,POINT(347170.3719493078 6642205.18054133)
1025,apartments,false,,POINT(347186.0541910401 6642205.609216145)
1025,apartments,false,,POINT(347204.4317093561 6642196.652133318)
1025,apartments,false,,POINT(347208.6631919531 6642190.846267841)
1025,apartments,false,,POINT(347190.12732954614 6642191.379818376)
1025,apartments,false,,POINT(347168.6804554593 6642202.148108475)
1012,apartments,false,,POINT(347502.2054116778 6643820.051210646)
1012,apartments,false,,POINT(347517.5083512641 6643829.053599167)
19,apartments,false,apartments,POINT(346799.57897929836 6643013.383088963)
19,apartments,false,apartments,POINT(346808.18960748 6643028.851404344)
19,apartments,false,apartments,POINT(346790.51178414054 6643027.3707337715)
20,apartments,false,apartments,POINT(346780.20147891506 6643063.833013812)
20,apartments,false,apartments,POINT(346758.40737054846 6643056.379097098)
20,apartments,false,apartments,POINT(346752.03918753046 6643071.882253747)
20,apartments,false,apartments,POINT(346772.7544273455 6643080.317481158)
20,apartments,false,apartments,POINT(346780.98809427256 6643065.909651913)
21,apartments,false,apartments,POINT(346728.3176307237 6643045.923049447)
21,apartments,false,apartments,POINT(346706.52341278497 6643038.46947423)
21,apartments,false,apartments,POINT(346700.1559045937 6643053.975855051)
21,apartments,false,apartments,POINT(346720.8732053131 6643062.410162036)
21,apartments,false,apartments,POINT(346729.1224545144 6643048.015534068)
22,apartments,false,apartments,POINT(346798.6243078854 6643061.108300485)
22,apartments,false,apartments,POINT(346795.320537305 6643044.6141009)
22,apartments,false,apartments,POINT(346807.675777244 6643053.544466286)
22,apartments,false,apartments,POINT(346812.28254734905 6643071.527058115)
22,apartments,false,apartments,POINT(346800.32419023797 6643088.481529822)
22,apartments,false,apartments,POINT(346789.0948329392 6643075.861230965)
23,apartments,false,apartments,POINT(347109.882181563 6643091.410790969)
23,apartments,false,apartments,POINT(347102.45833318855 6643075.356837274)
23,apartments,false,apartments,POINT(347078.62508456566 6643067.808575217)
23,apartments,false,apartments,POINT(347054.7918359427 6643060.26031316)
23,apartments,false,apartments,POINT(347058.9461440078 6643075.274982568)
23,apartments,false,apartments,POINT(347082.77987894963 6643082.821705744)
23,apartments,false,apartments,POINT(347106.6117645532 6643090.374269905)
25,apartments,false,apartments,POINT(347147.3319882477 6643082.4166244995)
25,apartments,false,apartments,POINT(347139.78218666645 6643066.425735766)
25,apartments,false,apartments,POINT(347116.93228577066 6643061.047202826)
25,apartments,false,apartments,POINT(347126.46056182164 6643075.99229646)
26,apartments,false,apartments,POINT(347142.15997877344 6643128.632101537)
26,apartments,false,apartments,POINT(347150.373513373 6643105.019862139)
26,apartments,false,apartments,POINT(347141.0179898345 6643092.17648939)
26,apartments,false,apartments,POINT(347132.79997462296 6643115.787169716)
26,apartments,false,apartments,POINT(347135.4100457447 6643134.1539488025)
1012,apartments,false,,POINT(347504.1833377066 6643841.266778379)
1011,apartments,false,,POINT(347520.08344456606 6643844.472106824)
1011,apartments,false,,POINT(347524.20901182067 6643869.129350728)
1011,apartments,false,,POINT(347508.3098228881 6643865.923869003)
1011,apartments,false,,POINT(347504.1833377066 6643841.266778379)
995,apartments,false,,POINT(348375.67225788254 6643937.363200296)
995,apartments,false,,POINT(348393.1265204266 6643941.94428118)
995,apartments,false,,POINT(348381.94257744943 6643923.59297888)
995,apartments,false,,POINT(348364.1689172867 6643924.447219855)
994,apartments,false,,POINT(348460.81734681735 6643876.339754136)
994,apartments,false,,POINT(348443.1903434649 6643868.5895775445)
30,apartments,false,apartments,POINT(346878.70828689885 6643037.3695305465)
30,apartments,false,apartments,POINT(346871.6256336636 6643059.2972182045)
30,apartments,false,apartments,POINT(346887.31841114874 6643065.324968818)
30,apartments,false,apartments,POINT(346895.37239427626 6643044.445082733)
30,apartments,false,apartments,POINT(346880.7673795358 6643036.57993748)
31,apartments,false,apartments,POINT(346857.029261615 6643092.5969163515)
31,apartments,false,apartments,POINT(346858.67771614244 6643108.547216416)
31,apartments,false,apartments,POINT(346836.8748946675 6643101.161048452)
31,apartments,false,apartments,POINT(346841.61645600334 6643082.975086754)
32,apartments,false,apartments,POINT(346853.90461035207 6643074.340936004)
32,apartments,false,apartments,POINT(346847.50697497197 6643057.756498702)
32,apartments,false,apartments,POINT(346862.3759990159 6643063.564070278)
33,apartments,false,apartments,POINT(346903.5925414933 6643106.904422831)
33,apartments,false,apartments,POINT(346881.7839919922 6643099.481856309)
33,apartments,false,apartments,POINT(346875.4449350485 6643114.996925587)
33,apartments,false,apartments,POINT(346896.15932057507 6643123.397243307)
33,apartments,false,apartments,POINT(346904.4167812979 6643108.992355065)
34,apartments,false,apartments,POINT(346915.3763233214 6643127.703222498)
36,apartments,false,apartments,POINT(346941.8448083452 6643065.5754037835)
36,apartments,false,apartments,POINT(346944.3741098666 6643056.445463885)
37,apartments,false,apartments,POINT(346947.85062926984 6643020.885953114)
37,apartments,false,apartments,POINT(346945.83872221655 6643004.977280952)
38,apartments,false,apartments,POINT(346867.8021949994 6643031.822292931)
38,apartments,false,apartments,POINT(346861.40672864043 6643015.231109209)
38,apartments,false,apartments,POINT(346876.2694173253 6643021.058855526)
39,apartments,false,apartments,POINT(346933.50314689334 6642999.436939913)
39,apartments,false,apartments,POINT(346911.5858093888 6642992.324652879)
39,apartments,false,apartments,POINT(346905.47155093186 6643007.941764523)
39,apartments,false,apartments,POINT(346926.32382813335 6643016.030904974)
39,apartments,false,apartments,POINT(346934.33186107315 6643001.496721452)
40,apartments,false,apartments,POINT(346886.9112958112 6643001.397031932)
40,apartments,false,apartments,POINT(346897.76166589704 6642989.565388311)
40,apartments,false,apartments,POINT(346875.84675767546 6642982.539832201)
40,apartments,false,apartments,POINT(346868.78143462254 6642999.960784495)
41,apartments,false,apartments,POINT(347312.76298605406 6643251.558549525)
41,apartments,false,apartments,POINT(347317.29490929015 6643268.904535926)
41,apartments,false,apartments,POINT(347336.17292765906 6643267.668737508)
41,apartments,false,apartments,POINT(347321.64071434323 6643254.874509169)
42,apartments,false,apartments,POINT(347282.3831924496 6643229.320246974)
42,apartments,false,apartments,POINT(347284.9177934319 6643247.557419992)
42,apartments,false,apartments,POINT(347304.6761251838 6643248.320240388)
42,apartments,false,apartments,POINT(347294.0700418166 6643233.726366334)
43,apartments,false,apartments,POINT(347246.38008579065 6643226.6470345445)
43,apartments,false,apartments,POINT(347250.90579945676 6643243.993247607)
43,apartments,false,apartments,POINT(347269.78512192273 6643242.776939084)
43,apartments,false,apartments,POINT(347255.27748122456 6643229.970135299)
44,apartments,false,apartments,POINT(347375.99607387 6643270.468984436)
44,apartments,false,apartments,POINT(347364.5682490274 6643259.200962042)
44,apartments,false,apartments,POINT(347356.69843699824 6643280.82959156)
44,apartments,false,apartments,POINT(347373.8850091585 6643288.493421009)
994,apartments,false,,POINT(348455.92065941205 6643850.750868941)
994,apartments,false,,POINT(348469.8681819383 6643866.557784935)
993,apartments,false,,POINT(348042.31222422386 6643116.417789788)
993,apartments,false,,POINT(348023.7762895306 6643113.18052216)
47,apartments,false,apartments,POINT(346680.2417324064 6642840.112135898)
47,apartments,false,apartments,POINT(346685.50542072096 6642857.168122108)
47,apartments,false,apartments,POINT(346678.1799734586 6642880.191024116)
47,apartments,false,apartments,POINT(346679.5407658948 6642899.098146192)
47,apartments,false,apartments,POINT(346692.1561065542 6642884.416899328)
47,apartments,false,apartments,POINT(346700.5727053047 6642860.876277724)
47,apartments,false,apartments,POINT(346693.3101326077 6642844.767234769)
48,apartments,false,apartments,POINT(346826.35342981236 6642921.55312823)
48,apartments,false,apartments,POINT(346804.4591126197 6642914.4100817)
48,apartments,false,apartments,POINT(346798.3102787936 6642930.0041198535)
48,apartments,false,apartments,POINT(346819.13630297885 6642938.145154793)
48,apartments,false,apartments,POINT(346827.1915584155 6642923.626916913)
49,apartments,false,apartments,POINT(346849.65430850105 6642864.887155517)
49,apartments,false,apartments,POINT(346867.84817204863 6642861.847167145)
49,apartments,false,apartments,POINT(346868.0732397796 6642842.107531025)
49,apartments,false,apartments,POINT(346853.7498960361 6642853.10250211)
50,apartments,false,apartments,POINT(346841.0154517365 6642874.888684732)
50,apartments,false,apartments,POINT(346819.10176328104 6642867.729948391)
50,apartments,false,apartments,POINT(346812.97436015715 6642883.348838131)
50,apartments,false,apartments,POINT(346833.81279225723 6642891.476228341)
50,apartments,false,apartments,POINT(346841.8343414962 6642876.95825161)
51,apartments,false,apartments,POINT(346785.7096690094 6642857.186251983)
51,apartments,false,apartments,POINT(346763.81015857746 6642850.042168402)
51,apartments,false,apartments,POINT(346757.66524109064 6642865.633454192)
51,apartments,false,apartments,POINT(346778.4882773874 6642873.776957697)
51,apartments,false,apartments,POINT(346786.558467717 6642859.265562599)
52,apartments,false,apartments,POINT(346819.4783610733 6642749.691967405)
52,apartments,false,apartments,POINT(346811.53424354404 6642733.615895201)
52,apartments,false,apartments,POINT(346793.2872469634 6642738.610478662)
52,apartments,false,apartments,POINT(346810.0826206533 6642748.228574808)
53,apartments,false,apartments,POINT(346740.42430487386 6642864.635244077)
53,apartments,false,apartments,POINT(346724.4480464164 6642866.436884699)
53,apartments,false,apartments,POINT(346731.69685908617 6642844.594848825)
53,apartments,false,apartments,POINT(346749.9587498783 6642849.169891696)
54,apartments,false,apartments,POINT(346933.72518622456 6642847.908635815)
54,apartments,false,apartments,POINT(346940.85711327894 6642826.00809606)
54,apartments,false,apartments,POINT(346925.1851533793 6642819.934265604)
54,apartments,false,apartments,POINT(346917.08197594003 6642840.77960031)
54,apartments,false,apartments,POINT(346931.6669487941 6642848.70699623)
993,apartments,false,,POINT(348018.2492727067 6643135.528631079)
993,apartments,false,,POINT(348034.0325067084 6643132.518744566)
992,apartments,false,,POINT(348197.3881415393 6643339.274624558)
992,apartments,false,,POINT(348195.10014315235 6643359.072704525)
57,apartments,false,apartments,POINT(346801.2114444737 6642677.965979331)
57,apartments,false,apartments,POINT(346787.50641661853 6642669.575892932)
57,apartments,false,apartments,POINT(346784.7891836647 6642692.43206393)
57,apartments,false,apartments,POINT(346803.2742611466 6642695.998987606)
58,apartments,false,apartments,POINT(346717.7455877431 6642576.215251212)
58,apartments,false,apartments,POINT(346742.708826486 6642577.570504497)
58,apartments,false,apartments,POINT(346767.6720652289 6642578.925757781)
58,apartments,false,apartments,POINT(346779.006853335 6642565.08725269)
58,apartments,false,apartments,POINT(346754.648351164 6642563.189541492)
58,apartments,false,apartments,POINT(346729.684968181 6642561.83694767)
58,apartments,false,apartments,POINT(346717.80790511525 6642575.067856361)
992,apartments,false,,POINT(348206.11585567245 6643338.395522573)
991,apartments,false,,POINT(348082.1943641378 6643124.743938263)
991,apartments,false,,POINT(348075.2815749309 6643139.822176682)
991,apartments,false,,POINT(348053.8981933486 6643133.271218303)
991,apartments,false,,POINT(348058.84210338735 6643117.253803833)
991,apartments,false,,POINT(348081.21939460473 6643122.733038103)
990,apartments,false,,POINT(348021.2904604836 6643166.174689611)
990,apartments,false,,POINT(348025.48311809497 6643152.38171554)
60,apartments,false,apartments,POINT(346772.07269230974 6642813.688444721)
60,apartments,false,apartments,POINT(346753.98887318413 6642817.2741225585)
60,apartments,false,apartments,POINT(346754.3506983196 6642837.024045684)
60,apartments,false,apartments,POINT(346768.3417959508 6642825.620631641)
61,apartments,false,apartments,POINT(346805.1989409886 6642794.645943219)
61,apartments,false,apartments,POINT(346783.2989030297 6642787.503452071)
61,apartments,false,apartments,POINT(346777.1550367202 6642803.098008146)
61,apartments,false,apartments,POINT(346797.98189824616 6642811.2381027285)
61,apartments,false,apartments,POINT(346806.0296871621 6642796.719363249)
62,apartments,false,apartments,POINT(346775.95845475775 6642747.311741718)
62,apartments,false,apartments,POINT(346760.173474883 6642750.32271051)
62,apartments,false,apartments,POINT(346765.7032201595 6642727.979587082)
62,apartments,false,apartments,POINT(346784.26244529977 6642731.161177264)
63,apartments,false,apartments,POINT(346766.8997036674 6642779.250405043)
63,apartments,false,apartments,POINT(346755.00837240025 6642768.454643253)
63,apartments,false,apartments,POINT(346748.0500424061 6642790.400257096)
63,apartments,false,apartments,POINT(346765.54776936723 6642797.324807497)
64,apartments,false,apartments,POINT(346668.0504398027 6642913.522631792)
64,apartments,false,apartments,POINT(346660.23098915705 6642937.268287971)
64,apartments,false,apartments,POINT(346663.1789644117 6642955.575073246)
64,apartments,false,apartments,POINT(346672.49271572626 6642938.9947103895)
64,apartments,false,apartments,POINT(346679.4392899867 6642917.9206708595)
65,apartments,false,apartments,POINT(346770.78020724363 6642904.00695685)
65,apartments,false,apartments,POINT(346748.8857701526 6642896.86427021)
65,apartments,false,apartments,POINT(346742.73698875506 6642912.458204098)
65,apartments,false,apartments,POINT(346763.56302183523 6642920.599009853)
65,apartments,false,apartments,POINT(346771.6186869648 6642906.080836732)
66,apartments,false,apartments,POINT(346733.36546705966 6642888.575208611)
66,apartments,false,apartments,POINT(346721.46339762874 6642877.7990523605)
66,apartments,false,apartments,POINT(346714.520766924 6642899.751770787)
66,apartments,false,apartments,POINT(346732.0238765371 6642906.6792672025)
990,apartments,false,,POINT(348011.08620455745 6643162.994827319)
989,apartments,false,,POINT(348036.5903597902 6643248.5507763885)
989,apartments,false,,POINT(348024.5958656012 6643256.987909489)
989,apartments,false,,POINT(348014.9302544014 6643241.661576181)
989,apartments,false,,POINT(348017.09418668103 6643231.455471785)
989,apartments,false,,POINT(348039.60971273016 6643242.320603479)
988,apartments,false,,POINT(347947.39077045146 6643163.527823203)
69,apartments,false,apartments,POINT(346846.5709550757 6642647.602947028)
69,apartments,false,apartments,POINT(346838.37601670786 6642631.648220067)
69,apartments,false,apartments,POINT(346820.2079175044 6642636.93709957)
69,apartments,false,apartments,POINT(346837.15147962625 6642646.289829136)
70,apartments,false,apartments,POINT(346900.83335370664 6642654.233716265)
70,apartments,false,apartments,POINT(346892.6293760159 6642638.280357408)
70,apartments,false,apartments,POINT(346874.46445577365 6642643.571217336)
70,apartments,false,apartments,POINT(346891.41196749115 6642652.9205369735)
