id,fid,type,NAME,if_si,geometry
892,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.318026194306093 59.9624312541161)
891,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.31819542140032 59.96246055270267)
890,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.318312032440662 59.9624364958565)
878,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.31981656838687 59.962261453893)
889,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.318368333016767 59.96235128170228)
879,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.319759763425353 59.96234658385063)
888,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.318424633298307 59.96226606752108)
887,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.318480933285297 59.9621808533129)
880,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.31963268245572 59.96235954105123)
1746,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.320852326566875 59.96259084412626)
1747,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.32079398924745 59.962675713258655)
886,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.318619831723446 59.96218015074049)
1723,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.320411021548924 59.962481405377126)
928,6824,office,Бизнес-центр «Стельп»,false,POINT(30.321475992073637 59.96399109602941)
927,6824,office,Бизнес-центр «Стельп»,false,POINT(30.321308239313797 59.96395972760219)
885,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.31878863940521 59.962210049660754)
884,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.31895744739642 59.96223994836698)
882,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.31929506430718 59.96229974513724)
1724,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.320271334884787 59.962443765984105)
1725,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.320103183911648 59.96241294902302)
843,6819,office,Бизнес-центр «На Монетной»,false,POINT(30.321584 59.9624485)
1719,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.320179947257945 59.96282127289767)
932,6824,office,Бизнес-центр «Стельп»,false,POINT(30.321856414112915 59.963865522824385)
1720,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.32023771628246 59.96273630605993)
931,6824,office,Бизнес-центр «Стельп»,false,POINT(30.321846611062732 59.96393724503663)
1721,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.320295485005786 59.962651339193954)
881,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.319463873226724 59.962329643201265)
1722,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.32035325342794 59.96256637229969)
930,6824,office,Бизнес-центр «Стельп»,false,POINT(30.32178198144215 59.96402096078659)
929,6824,office,Бизнес-центр «Стельп»,false,POINT(30.321643723471276 59.9640224933835)
107,27141,outpost,Wildberries,false,POINT(30.323647800000003 59.961157299999996)
559,151100,outpost,Ozon,false,POINT(30.3237193 59.96116700000001)
85,14793,outpost,Ozon,false,POINT(30.3202402 59.96227620000001)
574,160116,outpost,Ozon,false,POINT(30.317762199999997 59.96021639999999)
493,133230,outpost,Ozon,false,POINT(30.313052300000006 59.9675791)
579,163518,outpost,Ozon,false,POINT(30.309086300000004 59.968063)
558,151021,outpost,Ozon,false,POINT(30.314069000000007 59.96249200000002)
568,155574,outpost,Онлайн Трейд,false,POINT(30.309970400000005 59.96679089999999)
1503,20121,park,,true,POINT(30.325131372232043 59.965025179132)
663,2828,park,сквер Профессора Попова,true,POINT(30.309731200000005 59.96799939999999)
664,2828,park,сквер Профессора Попова,true,POINT(30.309895529410127 59.968034653569674)
665,2828,park,сквер Профессора Попова,true,POINT(30.31005463011523 59.96807584128542)
666,2828,park,сквер Профессора Попова,true,POINT(30.310214725001227 59.96811603459745)
667,2828,park,сквер Профессора Попова,true,POINT(30.310375772936336 59.96815527464138)
668,2828,park,сквер Профессора Попова,true,POINT(30.310459942741456 59.96823287553495)
669,2828,park,сквер Профессора Попова,true,POINT(30.310545720190042 59.96830192890785)
670,2828,park,сквер Профессора Попова,true,POINT(30.310706831491636 59.96826275354364)
671,2828,park,сквер Профессора Попова,true,POINT(30.310818930582293 59.96820029885018)
672,2828,park,сквер Профессора Попова,true,POINT(30.310888268534484 59.96811753400981)
673,2828,park,сквер Профессора Попова,true,POINT(30.31101294563337 59.96806220192201)
674,2828,park,сквер Профессора Попова,true,POINT(30.31117724628333 59.96802651194788)
675,2828,park,сквер Профессора Попова,true,POINT(30.311341593044045 59.967990875577264)
676,2828,park,сквер Профессора Попова,true,POINT(30.311514261485108 59.96798792478373)
677,2828,park,сквер Профессора Попова,true,POINT(30.311691192784913 59.96800172792349)
678,2828,park,сквер Профессора Попова,true,POINT(30.311864886250138 59.96799709893996)
679,2828,park,сквер Профессора Попова,true,POINT(30.312034589622048 59.967968462968486)
680,2828,park,сквер Профессора Попова,true,POINT(30.312042805735114 59.96789788333494)
681,2828,park,сквер Профессора Попова,true,POINT(30.311915863117537 59.9678805615252)
682,2828,park,сквер Профессора Попова,true,POINT(30.311836114554794 59.967836616024414)
683,2828,park,сквер Профессора Попова,true,POINT(30.3118625911334 59.96776751837013)
684,2828,park,сквер Профессора Попова,true,POINT(30.31188078786954 59.96767888771023)
685,2828,park,сквер Профессора Попова,true,POINT(30.311866091351284 59.96759210633476)
686,2828,park,сквер Профессора Попова,true,POINT(30.311790465375882 59.96752977986532)
687,2828,park,сквер Профессора Попова,true,POINT(30.311618843414283 59.96755538130751)
688,2828,park,сквер Профессора Попова,true,POINT(30.311459106467588 59.96756983582134)
689,2828,park,сквер Профессора Попова,true,POINT(30.311403968910316 59.96748442949681)
690,2828,park,сквер Профессора Попова,true,POINT(30.311348781272887 59.96739903132739)
691,2828,park,сквер Профессора Попова,true,POINT(30.311197383951743 59.967354974921676)
692,2828,park,сквер Профессора Попова,true,POINT(30.311037489934712 59.96731457008526)
693,2828,park,сквер Профессора Попова,true,POINT(30.310877596311244 59.96727416505751)
694,2828,park,сквер Профессора Попова,true,POINT(30.310717703081334 59.967233759838415)
695,2828,park,сквер Профессора Попова,true,POINT(30.310555249867935 59.96719626682116)
696,2828,park,сквер Профессора Попова,true,POINT(30.31045957302712 59.967256323286335)
697,2828,park,сквер Профессора Попова,true,POINT(30.31037971137888 59.967336668278826)
698,2828,park,сквер Профессора Попова,true,POINT(30.310299849339675 59.96741701321945)
699,2828,park,сквер Профессора Попова,true,POINT(30.310219986909512 59.96749735810823)
700,2828,park,сквер Профессора Попова,true,POINT(30.31014012408839 59.96757770294515)
701,2828,park,сквер Профессора Попова,true,POINT(30.310060260876295 59.96765804773021)
702,2828,park,сквер Профессора Попова,true,POINT(30.309981694321554 59.9677387110871)
703,2828,park,сквер Профессора Попова,true,POINT(30.309903983788686 59.96781958477305)
704,2828,park,сквер Профессора Попова,true,POINT(30.30982627287266 59.967900458409744)
705,2828,park,сквер Профессора Попова,true,POINT(30.309748561573468 59.967981331997194)
706,2828,park,сквер Профессора Попова,true,POINT(30.310718439367445 59.96780544499411)
707,2828,park,сквер Профессора Попова,true,POINT(30.31076853892823 59.96786386466668)
708,3940,park,сквер Сергея Орлова,true,POINT(30.322373199999998 59.96129439999999)
709,3940,park,сквер Сергея Орлова,true,POINT(30.322538297641962 59.961329113844585)
710,3940,park,сквер Сергея Орлова,true,POINT(30.322674430714155 59.961327380764395)
711,3940,park,сквер Сергея Орлова,true,POINT(30.322746665306752 59.96124524391981)
712,3940,park,сквер Сергея Орлова,true,POINT(30.32276660822939 59.96117328841798)
713,3940,park,сквер Сергея Орлова,true,POINT(30.322602759772977 59.96113711791557)
714,3940,park,сквер Сергея Орлова,true,POINT(30.322486578448146 59.96116150515467)
715,3940,park,сквер Сергея Орлова,true,POINT(30.322416165537224 59.96124403873018)
716,3940,park,сквер Сергея Орлова,true,POINT(30.32331630797414 59.961318399606895)
717,3940,park,сквер Сергея Орлова,true,POINT(30.3231529150927 59.96128171377543)
